cod_ibge,latitude,longitude,altitude,dist_cap_uf,dist_cap_fed,area_1920,area_1940,area_1950,area_1960,area_1970,area_1980,area_1985,area_1991,area_1995,area_1998,area_2000,area_2010,temp_media,temp_var,chuva_media,chuva_var
5210307,-16.3177777778,50.9080555556,378,181.0724384611,324.2334977566,NA,NA,NA,531,531,531,531,579.5,579,579.5,577.5,577.5,24.75,1.633333333400003,138.93333333335,257.26666666669996
5210406,-16.0202777778,49.8102777778,701,94.0320843886,203.1437112087,2284,3122,2129,2154,1407,1407,1407,1476.3,1476,1476.3,1471.2,1457.3,23.4458333333,1.375,139.80833333330003,257.25
5210562,-15.9186111111,49.6044444444,687,92.0720806397,180.0511328029,NA,NA,NA,NA,NA,NA,NA,127,127,127,126.5,146.6,23.583333333349998,1.3666666667000023,143.63333333334998,264.8666666667
5210604,-15.7583333333,49.6341666667,770,109.6570425132,182.664977779,NA,NA,NA,142,374,374,374,240.8,240,240.8,239.9,239.7,23.766666666699997,1.1999999999999993,145.71666666665,269.1666666667
5210802,-19.0675,51.5444444444,442,358.948034713,529.0614292552,NA,NA,NA,3363,3363,3363,3363,2557.7,2557,2557.7,2550,2091.4,23.8037016667,3.511110000000002,134.50925833329998,218.45555
5210901,-14.9508333333,49.5494444444,557,193.7974171991,196.6140544006,54613,16025,18078,1905,1905,1905,1857,959.5,959,959.5,956.1,956.1,24.10555666665,1.0333333332999999,147.6555605,276.0000123334
5211008,-15.8233333333,50.6133333333,348,173.4329900042,287.5726069578,NA,NA,NA,2610,2610,2610,2610,2050.9,2050,2050.9,2043.7,2043.7,25.459525,1.338096666600002,142.226193,267.823814
5211206,-15.5622222222,49.9486111111,651,144.1718799556,217.7833426962,NA,NA,NA,1616,1616,1616,1616,1487.7,1281,1281.6,1277.2,1276.5,24.38666666665,0.9733333333000012,145.66333333335,271.2066666667
5211305,-18.7691666667,51.3480555556,474,320.7499602351,491.5131962042,NA,NA,NA,3099,3099,3099,3099,3444.4,3444,3444.4,3433.8,3433.6,23.6816666667,3.1499999999999986,135.755,224.0433333334
5211404,-16.2005555556,49.6080555556,839,65.0353725165,185.5930929404,NA,NA,529,497,497,497,497,385,385,385,383.7,383.8,23.05,1.5666666665999998,137.9,252.73333333340003
5211503,-18.4191666667,49.2152777778,448,192.6829589241,322.5696944694,12760,3163,4185,3793,3793,3793,3260,3155.2,2464,2464.6,2456.9,2462.9,23.333331666649997,3.0952366667,128.30236466665,235.2618706667
5211602,-16.6019444444,50.7938888889,637,164.5233775476,319.5135414528,NA,NA,NA,2188,2188,2188,2188,1267.1,1267,1267.1,1262.8,1257.7,24.133333333350002,1.933333333300002,138.7,253.4333333334
5211701,-17.0486111111,50.1461111111,637,103.5237729932,275.2563529416,NA,NA,NA,1049,1049,1049,847,867,867,867,864.1,864.1,24.1666666667,2.1499999999999986,133.72916666665,245.39166666670002
5211800,-15.7569444444,49.3344444444,666,102.3569827208,150.5527805385,5287,6202,5074,2827,2827,2827,2093,1895.6,1895,1895.6,1889,1849.6,23.586111666649998,1.3944433333,146.93055,271.0944333334
5211909,-17.8813888889,51.7144444444,696,293.5499945588,465.6460022712,26777,30593,25555,9862,9862,9862,9862,8834.4,7197,7197.1,7174.1,7174.2,23.0007933333,2.5698399999999992,138.6825316667,237.33966999999998
5212006,-16.1780555556,50.9530555556,354,189.749719619,326.6356075461,NA,NA,NA,759,759,759,759,529,529,529,527.2,527.1,24.80833333335,1.6833333332999985,140.04166666665,260.1833333333
5212055,-15.9513888889,49.3738888889,0,81.4923764776,155.8467681424,NA,NA,NA,NA,NA,NA,NA,NA,121,121.3,120.9,122.5,23.5,1.4666666665999983,144.83333333335,266.9333333333
5212105,-17.8058333333,49.6127777778,807,130.461958049,287.1774828934,NA,NA,NA,442,442,442,442,455.3,455,446.5,445.1,445.5,23.45,2.9666666665999983,129.08333333335,237.76666666670002
5212204,-15.865,50.8680555556,317,194.6217703919,314.9331985467,NA,NA,NA,7056,5981,5981,5981,4106.9,4106,4106.9,4092.5,4084.1,25.13974166665,1.823076666699997,142.7346141667,270.19230500000003
5212253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.9,NA,NA,NA,NA
5212303,-16.6191666667,48.7436111111,1030,54.8357592012,127.294130339,NA,NA,859,567,567,567,567,496.7,496,496.7,495,480.9,22.125,2.4833333333999974,130.39166666665,239.6833333333
5212501,-16.2525,47.9502777778,930,146.9790810664,52.3640231136,12806,11738,10503,8854,6115,6115,4877,4617.6,4227,3975,3961.6,3961.1,21.054761666650002,2.9666633333000014,133.86785700000001,250.96428600000002
5212600,-17.2991666667,49.4913888889,658,73.1868037909,236.7794882793,NA,NA,NA,608,608,608,608,462.4,462,462.4,460.9,467.4,23.7,2.666666666600001,129.13333333335,238.9333333333
5212709,-14.4877777778,46.1130555556,709,415.0410627298,242.0049626478,NA,NA,NA,1253,1253,1253,1253,1131.8,862,862.7,859.6,880.6,23.005555,1.4999966666000013,122.8500166667,233.7667
5212808,-14.0163888889,49.1772222222,530,294.6995728487,236.8297352036,NA,NA,NA,7273,3770,3770,3770,4264.8,3128,1710.3,1704,1687.9,25.36296333335,1.103706666699999,146.0814815,279.9037036666
5212907,-17.9813888889,48.6402777778,604,158.2523555777,255.1503944363,NA,NA,NA,214,214,214,214,228.8,228,228.8,228.1,222.4,22.7166666667,3.5,128.7833333333,237.3
5212956,-15.4436111111,50.7461111111,315,210.1769776546,304.3193244454,NA,NA,NA,NA,NA,NA,NA,1154.9,1154,1154.9,1150.9,1150.9,25.60833333335,1.333333333299997,144.32916666665,273.9083333333
5213004,-17.9708333333,50.3386111111,450,183.7125440201,353.1172479222,NA,NA,NA,NA,662,662,662,395,395,395,393.8,389.8,23.8,2.5333333334000017,134.6166666667,238.70000000000002
5213053,-15.0561111111,48.1613888889,675,214.3104118151,83.8434637456,NA,NA,NA,NA,NA,NA,NA,1391.9,1391,1391.9,1386.9,1386.9,22.27916666665,1.5416666666999994,139.0625,258.4416666666
5213087,-13.5330555556,48.22,351,365.3747358201,250.5457388927,NA,NA,NA,NA,NA,3304,3304,2871.6,2871,2871.6,2860.9,2860.7,24.75714333335,1.161906666700002,136.21666416669999,262.623805
5213103,-17.5694444444,52.5511111111,750,364.4774685023,531.274339637,20358,13028,11183,11536,10807,10807,8630,9096.4,9096,9096.4,9067,9060.1,22.58077,3.1564133333999997,139.56601833335,238.7089633333
5213400,-16.5461111111,50.7391666667,678,159.1658727353,312.2140932758,NA,NA,NA,487,487,487,487,462.2,462,462.2,460.6,460.6,24.450000000000003,1.6999999999999993,138.8333333333,255.9
5213509,-13.2563888889,46.9005555556,557,455.4942996187,300.4280332088,3120,NA,4040,2592,2592,2592,2592,3131.5,3131,3131.5,3119.8,3119.8,24.925,0.8566666665999989,131.41333333334998,256.4266666667
5213707,-16.0077777778,51.3966666667,472,240.6988003521,372.1493981962,NA,NA,NA,NA,3119,3119,3119,2909.4,2909,2909.4,2899.3,2899.2,24.99666666665,2.0866666666999976,140.93666666664998,265.0933333333
5213756,-17.4441666667,51.1747222222,821,221.3407038501,392.2087523578,NA,NA,NA,NA,NA,NA,NA,1880.8,1880,1880.8,1874.6,1874.2,22.98666666665,2.2133333332999996,138.76666666665,245.25333333330002
5213772,-13.1125,48.6072222222,0,400.6761125748,304.0218434511,NA,NA,NA,NA,NA,NA,NA,NA,1338,1338.1,1333.1,1333,24.45,1,140.73333333334998,269.3333333333
5213806,-17.7311111111,49.0994444444,771,117.63630201,249.3861759497,6659,2789,2856,2796,2796,2796,2796,2855.3,2855,2855.3,2846.2,2846.2,22.97962666665,3.1666666666999994,128.633329,236.6814753334
5213855,-15.3208333333,50.0566666667,691,173.0877331842,233.7497387014,NA,NA,NA,NA,NA,NA,NA,266.8,266,266.8,265.9,282.6,23.59166666665,0.9166666666999994,146.90833333335001,272.2166666667
5213905,-16.1266666667,50.215,615,119.4632593147,247.6639690117,NA,NA,NA,1512,994,994,994,886.8,686,686.8,684.5,684.5,23.8166666667,1.0999999999999979,140.61666666665002,259.0333333333
5214002,-14.7447222222,50.5705555556,309,256.3484344908,305.9304772138,NA,NA,NA,NA,2319,2319,2319,1740.6,1740,1740.6,1734.3,1734.4,25.61333333335,1.2666666667000008,146.23,278.7
5214051,-13.7761111111,50.2811111111,263,339.6024167533,336.5117391658,NA,NA,NA,NA,NA,NA,2101,2154.7,2154,2154.7,2146.7,2146.6,25.647223333299998,1.1500000000000021,148.18055016665,284.6277663333
5214101,-13.7325,49.275,413,326.0016525149,268.8759451291,NA,NA,NA,1036,1113,1113,1003,872.2,872,872.2,868.9,955.9,25.2,1.1000000000000014,144.91666666665,277.86666666670004
5214408,-16.5816666667,49.8816666667,649,67.8356466612,226.8260405289,NA,NA,362,269,282,282,282,301.1,301,301.1,300.1,269.1,23.75,1.8999999999999986,133.71666666665,247.2333333333
5214507,-16.4063888889,49.2186111111,832,30.3601736923,154.3524487501,NA,NA,319,249,249,249,249,204.9,204,204.9,204.2,204.2,22.6,2.1999999999999993,132.7833333333,244.3
5214606,-14.4738888889,48.4597222222,583,258.4093984215,155.317929055,11893,14443,12510,13303,13303,13303,13303,9879,9879,9879,9843.2,9843.2,23.436,1.3440000000000012,140.21933333335,264.5293333333
5214705,-15.0216666667,49.8958333333,796,195.8255589488,227.1232469282,NA,NA,NA,231,231,231,231,212.8,212,212.8,212,212,24.15,0.9666666666000019,147.35000000000002,275.1666666666
5214804,-18.0575,48.2536111111,719,185.9867284421,254.4322935749,NA,NA,NA,321,321,321,321,303.6,303,303.6,302.7,302.7,22.8166666667,3.6999999999999993,130.5333333333,243
5214838,-14.0986111111,50.3266666667,282,307.8433491119,317.9641277672,NA,NA,NA,NA,NA,NA,7381,7325.3,7325,7325.3,7298.5,7298.8,25.6269833333,1.2476199999999977,148.1349245,283.9904843334
5214861,-15.1430555556,49.5711111111,562,173.2858291318,189.7204221807,NA,NA,NA,NA,NA,NA,402,414.5,414,414.5,413,413,24.48333333335,1.166666666700003,147.64166666665,276.8833333333
5214879,-14.2877777778,49.3875,375,264.9458706372,227.6589286658,NA,NA,NA,NA,NA,NA,NA,NA,630,630.7,628.4,628.4,24.98333333335,1.166666666700003,145.0833333333,276.70000000000005
5214903,-13.7419444444,46.8802777778,610,413.0838238962,252.2057460905,NA,NA,NA,2679,2679,2679,2679,2143.9,2143,2143.9,2136,2136,24.53095166665,1.090476666699999,131.9143,255.1619333334
5215009,-16.3708333333,49.3230555556,806,34.8516349649,162.8038258488,NA,NA,NA,152,152,152,152,123.8,123,123.8,123.4,123.4,22.6,2.1999999999999993,132.7833333333,244.3
5215207,-16.0341666667,50.7111111111,400,171.2556087638,299.181572053,NA,NA,NA,562,562,562,562,652.2,652,652.2,649.9,650,25.1083333333,1.3500000000000014,140.57500000000002,262.45
5215231,-16.0591666667,48.0394444444,1100,146.7465927938,33.0799933886,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.3,191.7,194.1,NA,NA,NA,NA
5215256,-13.2444444444,49.5038888889,304,380.9404853091,327.8468479619,NA,NA,NA,NA,NA,NA,NA,1247.2,1247,1247.2,1242.6,1242.7,25.6375,1.0416666666000012,147,283.11666666660005
5215306,-17.0313888889,48.2958333333,806,109.3114345767,143.9300410754,2800,2248,1668,2182,2182,2182,2182,1979.4,1979,1979.4,1972.8,1972.9,21.74583333335,3.2583333333000013,132.9125,245.825
5215405,-16.2202777778,49.1933333333,1040,51.1320575277,143.7732737545,NA,NA,NA,NA,187,187,187,210.4,210,210.4,209.7,208.8,22.48333333335,1.9666666667000001,136.9166666667,250.70000000000002
5215504,-18.2336111111,47.8388888889,810,228.5019839973,271.7463719989,NA,NA,NA,459,459,459,459,414.9,414,414.9,413.6,413.8,22.43333333335,3.6666666666999994,131.43333333335,250.5333333333
5215603,-15.1602777778,48.2838888889,629,197.5317399972,78.3769781829,NA,NA,NA,NA,2739,2739,2739,3148.9,3148,3148.9,3137.8,3138.9,22.26296333335,1.7851866666999996,137.1129736667,254.86298599999998
5215652,-16.7333333333,51.5325,741,243.1002597011,399.3368423468,NA,NA,NA,NA,NA,NA,NA,1325.2,1325,1325.2,1320.7,1320.7,23.9125,2.141666666599999,139.425,253.9
5215702,-16.805,49.9258333333,596,73.0051658607,241.6413865454,13735,5453,4227,2627,2254,2254,1670,1544.9,1544,1544.9,1539.8,1539.7,24.112499999999997,2.0749999999999993,133.10416666665,246.0083333333
5215801,-17.3244444444,48.4233333333,754,113.7155794793,178.8835942027,NA,NA,NA,38,38,38,38,59.2,59,59.2,59,59,21.78333333335,3.3666666666999987,132.6,242.4666666666
5215900,-16.7961111111,50.1647222222,719,97.995439891,264.0408052046,NA,NA,NA,NA,373,373,373,389,389,389,387.7,387.7,24.28333333335,1.8333333333000006,135.2833333333,249.5
5216007,-18.1766666667,49.3541666667,733,166.1401177273,305.5877056958,NA,NA,NA,445,445,445,445,435.2,435,435.2,433.8,433.8,23.3,3,128.76666666670002,236.20000000000002
5216304,-18.9158333333,50.6538888889,479,288.700807878,452.0101356464,NA,NA,NA,1033,1033,1033,1033,1157.7,1157,1157.7,1154.2,1153.8,23.81666666665,2.9444466666999993,134.24999,228.47775333340002
5216403,-16.9477777778,50.4486111111,721,130.7889695204,298.5583778379,NA,19022,7220,6175,5860,3382,3382,3793.8,3793,3793.8,3781.2,3779.4,23.696666666650003,2.0133333333000003,136.69500000000002,247.47666666660004
5216452,-17.5286111111,52.0641666667,889,313.5464602811,481.6725882942,NA,NA,NA,NA,NA,NA,NA,NA,1033,1033,1029.7,1029.6,22.262500000000003,2.7416666666000005,140.125,241.85000000000002
5216809,-16.095,49.3380555556,720,65.2078083207,154.7764693529,NA,NA,532,656,656,656,656,555.1,555,555.1,553.2,531.3,22.825,1.7166666665999983,141.36666666665002,259.1333333333
5216908,-14.7638888889,49.5783333333,753,214.7131070641,209.751680966,NA,NA,NA,3441,2055,2055,2055,924.5,924,924.5,921.2,906.6,24.4166666667,1.1000000000000014,146.88333333334998,277.0333333333
5217104,-17.3027777778,49.0166666667,742,73.5517158047,204.6251031848,4310,4121,3730,2654,2654,2654,2654,2806.9,2458,2413,2405.1,2405.1,22.825,3.083333333399999,128.494434,237.4221986666
5217203,-16.4269444444,51.8222222222,389,275.5536656089,422.547680141,NA,NA,NA,3783,3783,3783,2612,2054.7,2054,2054.7,2047.7,2047.8,23.98125,2.3708333334000002,139.9875,257.76666666660003
5217302,-15.8525,48.9591666667,770,96.6961795625,110.58426407340001,5444,8824,6590,4281,4281,4281,4281,4378.8,4378,2189.4,2181.8,2205,22.785555000000002,1.6066699999999976,145.49554500000002,267.9466433334
5217401,-17.2997222222,48.2794444444,758,124.4757561714,172.3049351733,NA,3704,1483,1005,1005,1005,1005,1076.9,1076,1076.9,1073.4,1073.4,22.02222,3.3999999999999986,133.08888833334998,244.22222333329998
5217609,-15.4527777778,47.6141666667,944,221.7799290655,49.5383952898,2704,5994,6068,3762,3762,3762,3762,2547.7,2547,2547.7,2538.7,2538.2,21.65416666665,1.9166666666999994,133.1583333333,249
5217708,-17.525,49.4472222222,610,95.9049851431,252.0208734762,NA,2206,2107,2188,2188,2188,1412,1434,1434,1442.8,1438.1,1437,23.56388833335,2.783336666700002,129.52776666665,238.4888666667
5218003,-13.4408333333,49.1486111111,396,358.4414837681,290.2071519487,NA,NA,19695,8634,8044,8044,7138,6473.1,6473,4838.6,4820.5,4820.5,25.366665,1.057143333399999,145.104758,279.063484
5218052,-17.8152777778,50.1636111111,470,158.6999914098,327.809059561,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.8,603.9,603.9,NA,NA,NA,NA
5218102,-17.3536111111,52.6786111111,858,372.2409002597,535.949655181,NA,NA,NA,NA,729,729,729,552.4,552,552.4,550.6,556.6,22.508333333350002,3.1166666667000023,140.14166666665,244.38333333330002
5218300,-14.0930555556,46.3694444444,811,421.6059315804,251.0159447564,4335,4787,4266,1809,1809,1809,1809,1961.9,1961,1961.9,1954.8,2024.5,23.7833333333,1.1799999999999997,128.4066666667,245.28
5218391,-17.2486111111,49.2416666667,748,63.0955962052,214.5745852167,NA,NA,NA,NA,NA,NA,NA,NA,348,348.6,347.5,347.5,23.4166666667,3,128.2083333333,237.75
5218508,-18.4483333333,50.4516666667,541,233.5270998273,399.0794262585,NA,NA,5578,4518,4518,4518,4518,3792,3792,3792,3780.1,3786.7,23.595455,2.651516666599999,134.992435,234.25759666660002
5218607,-15.315,49.5844444444,582,154.9903162037,184.8111266383,NA,NA,NA,124,124,124,288,269.9,269,269.9,269,268.5,24.5166666667,1.1000000000000014,147.65,276.2333333334
5218706,-15.4469444444,49.51,589,139.0252178934,173.4268834117,NA,NA,NA,231,231,231,132,159.9,159,159.9,159.4,159.3,23.9,1.266666666599999,148.31666666665,275.23333333330004
5218789,-17.7741666667,48.7725,663,131.6162477256,238.3102909814,NA,NA,NA,NA,NA,NA,NA,257.6,257,257.6,256.7,256,22.475,3.4499999999999993,129.45000000000002,237.5666666666
5218805,-17.7980555556,50.9280555556,715,216.9173789128,389.9582313362,24487,18606,13112,12137,11475,11475,11475,9166.8,8415,8415.4,8388.3,8379.7,23.06528,2.352779999999999,137.8083433333,240.48058000000003
5218904,-15.1644444444,49.8033333333,632,177.5860858987,212.2811869621,NA,NA,NA,1142,1142,1142,1053,767.7,767,767.7,765,748.3,24.1666666667,1,147.36666666665002,274.5333333333
5219001,-16.1975,50.3144444444,607,125.1590330471,259.4246650384,NA,NA,NA,NA,518,518,518,498.5,498,498.5,496.8,496.8,24.55833333335,1.3166666667000015,139.2166666667,258.1
5219100,-16.5738888889,49.6944444444,639,48.4143837557,208.185854064,NA,NA,NA,NA,134,134,134,140.1,140,140.1,139.6,139.6,23.88333333335,1.9666666667000001,133.01666666665002,246.83333333330003
5219209,-17.3158333333,48.4816666667,754,108.3327288717,179.9151394959,3249,NA,1027,1305,1305,1305,1305,1067.3,1067,1112.6,1108.9,1109,22.46666833335,3.399996666699998,131.12777766665,241.2111113333
5219258,-15.7691666667,51.1055555556,362,222.0898867646,340.3178388176,NA,NA,NA,NA,NA,NA,NA,1164.6,1164,1164.6,1160.5,1169.2,25.18888833335,1.6444433333,142.311111,268.24444466660003
5219308,-17.8136111111,50.5969444444,562,190.2120158675,362.6461745775,NA,NA,1051,1053,1053,1053,1053,1131.5,1131,1131.5,1127.9,1141.3,23.9125,2.4583333334000024,135.3875,240.7416666666
5219357,-15.2980555556,49.4266666667,611,153.8879050354,169.2069812862,NA,NA,NA,NA,NA,NA,831,809.6,809,809.6,806.8,807.2,24.03333333335,1.2333333332999992,148.20833333335,275.71666666669995
5219407,-17.3255555556,53.2052777778,691,426.8272718726,588.522532268,NA,NA,NA,1315,1315,1315,1315,1366.3,1366,1366.3,1361.8,1361.8,22.6266666667,3.3200000000000003,140.22666666664998,246.34666666669997
5219456,-15.1352777778,49.1202777778,790,171.3824862597,146.3261711381,NA,NA,NA,NA,NA,NA,NA,NA,NA,959.1,955.7,956,NA,NA,NA,NA
5219506,-16.085,49.4936111111,837,70.507171962,170.826444152,NA,NA,NA,272,272,272,272,171.6,171,171.6,171,164.1,23.01666666665,1.6333333333000013,141.23333333334998,259.3333333333
5219605,-13.7144444444,49.015,409,328.9943747332,256.6663052218,NA,NA,NA,NA,610,610,610,797.6,797,797.6,794.6,794.6,24.75555666665,1.066666666699998,142.57778333335,273.02223333330005
5219704,-14.4380555556,49.7061111111,353,252.63153545630001,241.8802784153,NA,NA,NA,NA,1386,1386,1386,1192,1192,1192,1187.7,1202.2,25.133333333350002,1.1333333332999977,146.65833333335,278.9166666667
5219712,-17.5613888889,50.6341666667,578,176.4153597896,349.4371527079,NA,NA,NA,NA,NA,NA,NA,NA,453,453.1,451.6,451.6,24.06666666665,2.3333333333000006,135.4083333333,243.64999999999998
5219738,-16.4836111111,49.3111111111,0,22.4274135206,167.0384737493,NA,NA,NA,NA,NA,NA,NA,NA,133,133.3,132.8,132.8,22.6,2.1999999999999993,132.7833333333,244.3
5219753,-15.9397222222,48.255,912,134.470764517,39.0821156792,NA,NA,NA,NA,NA,NA,1238,1133.5,1133,941.6,938.4,944,21.31666666665,2.3166666667000015,131.2083333333,243.5
5219803,-13.3983333333,46.3183333333,677,481.0354352099,315.5606006377,8542,6951,8160,8046,6570,6570,6570,3308,3308,3308,3295.7,3295.7,24.451515,0.8303033333999998,130.6621243333,252.821218
5219902,-15.9305555556,49.2611111111,747,82.7859849286,143.5857921542,NA,NA,NA,425,425,425,425,495.1,373,373.8,372.5,415.8,23.3666666667,1.5999999999999979,146.63333333335,269.9333333333
5220009,-14.7055555556,47.5247222222,986,286.4098948571,126.5728141711,2118,NA,NA,2962,3757,3757,3757,3339.5,3339,3339.5,3327.4,3327.4,22.813636666649998,1.433333333300002,134.65303183335,254.83333633330002
5220058,-16.8147222222,50.41,640,124.1955067458,288.7753279873,NA,NA,NA,NA,NA,NA,NA,306.4,306,306.4,305.4,287.8,24.366666666649998,1.8666666667000023,136.2,250.66666666659998
5220108,-16.525,50.3722222222,579,120.5447944029,273.9522664905,NA,NA,NA,1170,1085,1085,1085,829,829,829,826.2,826,24.583334999999998,1.5666699999999985,137.57221166665,254.69997666669997
5220157,-14.8625,49.3294444444,564,201.130061729,181.3754109986,NA,NA,NA,NA,NA,NA,NA,728.7,728,588.1,586,586.1,24.299999999999997,1.1999999999999993,147.2166666667,276.4
5220207,-13.275,50.1627777778,337,389.09241913340003,367.0680688142,NA,NA,NA,6941,6941,6941,7616,6167.9,6167,6167.9,6144.7,6144.4,25.685965000000003,1.04561,149.0377176667,286.780698
5220264,-17.0586111111,48.6627777778,801,75.7394443688,161.743449412,NA,NA,NA,NA,NA,NA,NA,539.6,539,539.6,537.8,537.8,21.958333333349998,3.0833333333000006,129.6,238.2666666666
5220280,-15.3502777778,49.8177777778,560,158.9017386163,208.026848427,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,134.5,172,NA,NA,NA,NA
5220405,-18.9911111111,50.5436111111,367,290.1753011986,451.0927654486,NA,NA,NA,476,476,476,476,415.2,415,415.3,414,414,23.96666666665,3.1333333333000013,133.14166666665,225.01666666670002
5220454,-16.7080555556,49.0930555556,801,17.4615129621,161.3122292978,NA,NA,NA,NA,NA,NA,NA,260.9,245,245.6,244.7,245.3,22.75,2.7666666666000026,127.46666666665,236.53333333330002
5220504,-18.3061111111,51.9622222222,742,339.3908513794,512.3419935244,NA,NA,NA,5468,5468,5468,5468,5544,5544,5544,5526.5,5526.7,23.16833333335,2.9966666666999977,137.87,230.1266666666
