;coef;value
2006;interesses;-0,022841591061746862
2007;interferência;-0,182632612575597
2008;interior;0,34051904943572187
2009;interpretações;-0,0
2010;interrupção;-0,0
2011;interventor;-0,0
2012;intervenção;-0,0
2013;introdução;0,020522089712013376
2014;intuito;0,0
2015;inundação;0,009213242623192928
2016;inundações;-0,0
2017;invasor;0,078085805518304
2018;invasores;0,20711995225409296
2019;invasão;-0,0
2020;invasões;-0,09801115069087517
2021;inventário;0,0
2022;invernadas;0,11347078765066837
2023;inverno;-0,5516843412794987
2024;investida;0,12999698054334902
2025;investigações;-0,02983372473268723
2026;investimento;-0,05449908037330794
2027;investimentos;0,0
2028;invocação;0,01979730267350664
2029;ipecacuanha;-0,0
2030;ipê;0,0
2031;ira;0,05382585078934821
2032;irmandade;0,0
2033;irmã;-0,0
2034;irmão;-0,0
2035;irmãos;-0,2809937324601495
2036;irmãs;0,15072357707511383
2037;irradiador;0,03524951759141836
2038;irradiação;0,1384934780335734
2039;irrigação;0,0
2040;isolamento;0,0
2041;ita;0,22473934217392758
2042;italiano;0,4340134268924081
2043;italianos;0,979761943122155
2044;itá;0,0
2045;jacarandá;-0,0
2046;jacaré;-0,03426762301772819
2047;jacarés;0,0
2048;jaguar;0,02066329912962482
2049;jagunços;-0,20875918535085122
2050;janeiro;0,014146778376329315
2051;janelas;-0,0
2052;japoneses;0,10129807510882276
2053;jardim;0,0
2054;jardineira;0,0
2055;jardins;0,0
2056;jatobá;-0,0
2057;jazida;-0,0
2058;jazidas;0,15971081734877168
2059;jesus;-0,0
2060;jesuítas;0,3113002929688705
2061;joaquim;0,019798777968820278
2062;jogo;0,0
2063;jogos;-0,013845005865090194
2064;jornada;-0,0
2065;jornais;0,0
2066;jornal;0,0
2067;jornalista;-0,1494824350236478
2068;josé;0,0
2069;joão;0,011850516946884987
2070;juazeiro;-0,0011001800807909161
2071;judeus;0,000883813395480864
2072;judiciário;0,16512031781570682
2073;jugo;0,07942762018799196
2074;juiz;0,0
2075;julho;-0,180722920572916
2076;junco;-0,3485116201579813
2077;junho;-0,0
2078;junta;0,03688958372518104
2079;junção;0,05674313558591573
2080;jurisdição;-0,04317104300003904
2081;jurista;-0,03214069456681904
2082;justificativa;0,1670161063792823
2083;justiça;-0,0
2084;jóias;0,0
2085;kms;-0,04241143821770943
2086;km²;0,06506012207113342
2087;labor;-0,1598903233598939
2088;laboratório;0,0
2089;lado;0,08910195899562254
2090;lados;0,0921100529527067
2091;lago;0,05049501931808879
2092;lagoa;-0,3536704052496348
2093;lagoas;0,05423931091988294
2094;lagos;0,0
2095;laje;-0,0
2096;lampião;0,0
2097;lampiões;0,0
2098;lançamento;0,0
2099;lar;0,0
2100;laranja;0,150319314497655
2101;laranjas;0,0
2102;laranjeiras;0,0
2103;lares;0,0
2104;largura;0,14543216804309092
2105;las;-0,10072690725975046
2106;laterais;0,0
2107;laticínios;0,08193697301172641
2108;latifundiário;-0,0
2109;latifundiários;0,0
2110;latifúndio;-0,0
2111;latifúndios;0,0
2112;latim;0,18942311488923402
2113;lavagem;0,10743383760917817
2114;lavoura;-0,14939446263023706
2115;lavouras;-0,2715946471709173
2116;lavra;-0,035192668967045815
2117;lavrador;-0,20615274340346207
2118;lavradores;0,09766501173836399
2119;lavras;-0,0989660011860881
2120;lazer;0,25201019634432037
2121;laços;0,0
2122;legado;0,0
2123;legalistas;0,0
2124;legalização;0,0
2125;legislativo;0,24765583740905947
2126;legislatura;0,0237129439178518
2127;legislaturas;-0,08781928262694025
2128;legislação;-0,11363826247082205
2129;leguminosas;-0,09437713178531862
2130;leilão;0,0
2131;leilões;0,0
2132;leis;-0,0
2133;leite;-0,0
2134;leito;-0,002247855697184569
2135;leitos;0,0
2136;leitura;-0,0
2137;lembrança;-0,0
2138;lembranças;0,018378247380806803
2139;lenda;-0,0
2140;lendas;-0,0
2141;lenha;0,12201207867075381
2142;leste;-0,0054050192892817015
2143;letra;0,0
2144;letras;0,001241686352437368
2145;levantamento;0,13451341537737702
2146;levantamentos;-0,0
2147;levante;-0,002465696050788076
2148;levas;0,23256086413768648
2149;leão;-0,0
2150;libaneses;-0,0
2151;liberação;0,0
2152;liberdade;-0,03989467253484831
2153;libertação;0,0
2154;licença;0,01636034410383724
2155;liderança;0,09329538241768189
2156;lideranças;0,04030789881818172
2157;lideres;-0,03269190218666337
2158;lides;0,0
2159;ligação;0,1450112299997572
2160;ligações;0,0
2161;lima;0,0
2162;limiar;-0,0
2163;limite;-0,3152445969145396
2164;limites;-0,1426320470424865
2165;limpeza;-0,0
2166;linguagem;0,0
2167;linguajar;0,0
2168;linha;0,3486143951203613
2169;linhas;0,17047734020030433
2170;lisa;0,0
2171;literatura;-0,0
2172;litoral;0,24775920594013406
2173;litros;0,0
2174;litígio;-0,08495967947925297
2175;livro;-0,12110481321504782
2176;livros;0,06007998418283249
2177;locais;-0,21176802471532774
2178;localidades;0,0
2179;localização;0,05593978889050485
2180;locação;0,0
2181;locomotivas;-0,0
2182;locomoção;0,0
2183;logradouro;-0,1858960636063455
2184;logradouros;0,0
2185;loja;0,0
2186;lojas;0,08459928354661564
2187;lombo;-0,0
2188;lombos;0,0
2189;longa;-0,019492662573537194
2190;los;0,03689404995202896
2191;lote;-0,0
2192;loteamento;0,7704828927250355
2193;loteamentos;0,060486935413525504
2194;lotes;0,44742996059309126
2195;louvor;0,27549088654663745
2196;louças;-0,0
2197;lua;0,12103629179287369
2198;lucro;0,0
2199;lucros;0,0
2200;lugarejo;-0,39769485082798267
2201;lugarejos;-0,0
2202;lugares;-0,09559480411082934
2203;luso;0,20290397254941295
2204;luta;-0,20111530619381454
2205;lutador;-0,006354418940983745
2206;lutadores;0,0
2207;lutas;0,0
2208;luxo;-0,0
2209;luz;0,23364255184039207
2210;látex;-0,0
2211;légua;-0,0727125870365653
2212;léguas;0,12459314589885571
2213;líder;-0,04465581772448024
2214;líderes;-0,1321154531761046
2215;língua;0,2994551723312963
2216;línguas;0,0
2217;macaco;-0,09204851707294356
2218;macacos;-0,0
2219;machado;0,0
2220;machados;-0,0
2221;madeira;0,49542237159253805
2222;madeiras;-0,06817762211035924
2223;madeireira;0,0
2224;madeireiras;0,13110501691396678
2225;madeireiros;0,05405346458645397
2226;maio;0,2872698158862106
2227;maioria;0,17831265303372407
2228;major;-0,0
2229;malas;-0,0
2230;males;-0,058412023460069594
2231;malha;-0,0
2232;malária;0,18864772923279238
2233;mamelucos;-0,0
2234;mamona;-0,07497863601827388
2235;mananciais;-0,0
2236;manancial;-0,0
2237;manchas;-0,060626800667557226
2238;mandato;-0,05591735904860269
2239;mandatos;-0,0
2240;mandatários;-0,0
2241;mandioca;-0,5525288303228211
2242;maneira;0,028166144701126918
2243;manga;-0,16683679257385206
2244;mangabeira;0,04014344400003483
2245;manganês;0,09959742888147666
2246;manhã;-0,0
2247;manifestação;-0,0
2248;manifestações;-0,22575577331335128
2249;manifesto;-0,0
2250;maniçoba;-0,2697421227576553
2251;manoel;-0,0
2252;manteiga;0,0
2253;mantimentos;-0,0
2254;manuais;-0,0
2255;manual;0,0
2256;manutenção;-0,006806222230616696
2257;mapa;0,0
2258;mapas;0,16306136565454882
2259;maquinário;-0,0
2260;maquinários;0,013115579735469703
2261;mar;0,21983333483823372
2262;maracás;-0,049416807786354496
2263;marcas;0,0
2264;marcenaria;-0,0
2265;marcha;0,1390787781322973
2266;marco;0,3618377836720016
2267;marcos;0,1320209297496122
2268;mares;0,0
2269;margem;-0,343437809648476
2270;margens;0,028197895014780122
2271;marginais;-0,0
2272;marginal;-0,0
2273;maria;-0,16491072234921497
2274;mariana;-0,01167492464174968
2275;marido;0,0165404873695074
2276;marinha;-0,0
2277;marinheiro;-0,0
2278;mariscos;-0,0
2279;maré;-0,0
2280;mascate;-0,0
2281;mascates;0,04341668972303735
2282;mascavo;-0,125920954035405
2283;massa;-0,0
2284;massacre;-0,1329703380032307
2285;mata;0,14141451947079905
2286;matagal;0,0
2287;matança;-0,0
2288;matas;0,06167346037214572
2289;mate;0,5061477541551914
2290;materiais;0,0
2291;material;-0,0
2292;mato;0,4491507253319354
2293;matos;-0,0
2294;matrimônio;-0,0
2295;matriz;-0,2999161048140961
2296;matrizes;-0,0
2297;matéria;-0,14495891422796078
2298;matérias;0,0
2299;meado;-0,11591262762247638
2300;meados;0,2672270077363304
2301;mecanização;0,0
2302;mecânica;0,0
2303;medicamentos;0,0
2304;medicina;-0,0
2305;medida;-0,14679425242761068
2306;medidas;0,07028027695144733
2307;medição;0,23149321317945185
2308;medições;0,0
2309;medo;0,0
2310;meia;0,23582449282456935
2311;meio;-0,03173409867019933
2312;meios;0,32452990728377584
2313;mel;0,0864327995892264
2314;melancia;-0,0
2315;melhoramento;0,0
2316;melhoramentos;-0,0
2317;melhoria;-0,1913941188618023
2318;melhorias;0,0
2319;membro;0,0
2320;membros;0,16904873314478913
2321;memorial;0,0
2322;memória;0,16687185114533812
2323;menino;0,08868872424699033
2324;meninos;-0,030290763021245025
2325;mensagem;0,0
2326;mentalidade;0,0
2327;mente;-0,0
2328;menção;0,21313897841759458
2329;mercado;-0,1990818074375767
2330;mercadores;-0,09913526220928659
2331;mercadoria;0,039372853271080865
2332;mercadorias;0,0022978020350963775
2333;mercados;-0,0
2334;mercearia;-0,06802943634586325
2335;meridiano;0,0
2336;mesa;0,11429539903265866
2337;meses;-0,0
2338;mesorregião;-0,0
2339;mestiços;-0,1216403656521317
2340;mestre;0,0
2341;mestres;0,0
2342;meta;0,011512999312188087
2343;metade;-0,22022627928648353
2344;metais;0,0
2345;metal;0,18674286371702947
2346;metalurgia;0,0
2347;metalúrgica;0,0
2348;metro;0,0
2349;metros;-0,1524625981050499
2350;metrópole;0,0034878221711469475
2351;micro;-0,3372871584598953
2352;microregião;0,0
2353;migrantes;0,4250545943730617
2354;migração;0,3235549116165343
2355;migrações;0,0
2356;miguel;-0,02868247881979705
2357;milagre;0,0
2358;milagres;-0,0
2359;milhares;0,03278768382750418
2360;milhas;0,0
2361;milho;0,058111035413828734
2362;milhão;0,0
2363;milhões;0,0
2364;milicianos;0,022552964956901525
2365;militares;0,22007318726948913
2366;mina;-0,0
2367;minas;-0,05689689516809477
2368;mineiro;-0,013513641164591252
2369;mineiros;0,15131025482023983
2370;mineradora;-0,0
2371;mineradoras;0,0
2372;mineradores;0,19729813484889727
2373;minerais;0,03870361219786251
2374;mineral;0,0
2375;mineração;0,31452313753756894
2376;minerações;0,0
2377;mini;-0,0
2378;minifúndio;0,0
2379;minifúndios;0,015836510066731778
2380;ministro;0,07375394801215707
2381;minério;0,31991208056909987
2382;minérios;0,09784457101807167
2383;mirante;-0,0
2384;miscigenação;0,139095497642527
2385;missa;-0,17868804377385744
2386;missas;-0,07735399113333026
2387;missionário;-0,0753351188574448
2388;missionários;-0,08851974198634989
2389;missão;-0,5830482270227355
2390;missões;0,17516946740447628
2391;mistura;0,0
2392;miséria;0,01671122500674996
2393;mobilização;0,0
2394;modelo;-0,0
2395;modernização;0,0
2396;modificação;-0,04549781040556386
2397;modificações;-0,0020213368838906693
2398;modo;0,0
2399;moeda;-0,0
2400;moedas;-0,0
2401;mogno;-0,0
2402;moinho;0,2808507734635543
2403;moinhos;0,24848851049016946
2404;moldes;0,0
2405;moléstia;0,0
2406;momento;0,14232163768995015
2407;momentos;-0,0
2408;monge;-0,0
2409;monjolo;-0,0
2410;monocultura;-0,0
2411;monopólio;0,0
2412;monsenhor;-0,0
2413;montagem;0,051933244330192245
2414;montanha;0,0918154965282319
2415;montanhas;-0,03370149996268681
2416;montaria;-0,0
2417;monte;0,16827660178473458
2418;montes;-0,0
2419;monumento;-0,0
2420;monumentos;-0,0
2421;monções;0,10820225501986996
2422;mor;-0,0
2423;morada;-0,08874760240178796
2424;moradas;0,13404150107394416
2425;moradia;-0,39904848819041067
2426;moradias;-0,10840170659606528
2427;morador;-0,027719060255179197
2428;moradora;-0,11832274678297197
2429;moradores;0,0
2430;moral;0,0
2431;morbo;-0,0
2432;mores;-0,0
2433;morgado;-0,08056961739552683
2434;morro;0,3018570331993995
2435;morros;-0,03683320882744169
2436;morte;-0,13612515531886352
2437;mortes;0,0
2438;mosquitos;0,0
2439;motivo;0,1267831953563742
2440;motivos;-0,0
2441;motor;-0,0
2442;motores;-0,0
2443;movimentação;0,018910163901497506
2444;movimentações;-0,0
2445;movimento;0,00984583367502438
2446;movimentos;0,16255642711040358
2447;moça;-0,0
2448;moças;-0,0
2449;muar;-0,0
2450;muares;0,08106969567540565
2451;mudança;0,07491268543638922
2452;mudanças;0,0
2453;mudas;-0,0
2454;mula;0,08291920381145182
2455;mulas;0,1686224225754419
2456;mulher;0,27490133014297724
2457;mulheres;-0,31895929771400244
2458;mundo;0,4209088615255214
2459;municipalidade;-0,0
2460;municipio;-0,2100392824649163
2461;municípios;-0,5165367542970715
2462;munição;-0,0
2463;munícipes;-0,0018953346802453273
2464;munícipio;-0,018411717707697037
2465;museu;0,1959952043740896
2466;musicais;0,0
2467;musical;0,0
2468;mutirão;0,0
2469;máquina;-0,0
2470;máquinas;0,1593537362507093
2471;mármore;-0,0
2472;máximas;-0,0
2473;máximo;-0,0
2474;mãe;0,23807219892259476
2475;mão;0,41032938272647324
2476;mãos;0,07499755839884001
2477;média;-0,1592321018336447
2478;médica;-0,0
2479;médico;0,0
2480;médicos;0,09808811584153575
2481;mérito;-0,0
2482;métodos;0,0
2483;mês;-0,2572881265453805
2484;mínima;-0,09055132632553631
2485;mór;0,22003359248788007
2486;móveis;0,21476776109847043
2487;música;0,07003282555978142
2488;músicas;0,0
2489;nacionalidade;0,0
2490;nacionalidades;0,023075935697324385
2491;nascentes;0,1272304549155921
2492;nascimento;0,0
2493;nascimentos;0,0
2494;natal;-0,0
2495;nativos;-0,26781378828245617
2496;nato;0,0
2497;naturalista;0,22105868712677668
2498;natureza;0,35385577521392025
2499;nau;0,0
2500;naufrágio;0,16892367563282687
2501;navegabilidade;0,0
2502;navegador;0,02037778652985854
2503;navegadores;0,09246752022067585
2504;navegantes;-0,0
2505;navegação;0,3070260744915619
2506;navio;-0,0
2507;navios;0,07536226962146962
2508;nação;-0,02768692524966476
2509;nações;0,07189803534720182
2510;necessidade;-0,0730512161436874
2511;necessidades;0,0
2512;negociante;0,0
2513;negociantes;-0,03209082395559228
2514;negociação;0,0
2515;negociações;-0,0
2516;negro;-0,00022229019760377141
2517;negros;-0,22600009069898558
2518;negócio;-0,12080328490743163
2519;negócios;0,26567719022589803
2520;neta;-0,0
2521;neto;-0,0
2522;netos;-0,09646810775370203
2523;neve;0,10161370877008084
2524;nicho;-0,04412920217910972
2525;nobreza;-0,0
2526;noite;0,16896375215621884
2527;noites;-0,012768278818931758
2528;nomeação;-0,0
2529;nomenclatura;0,0
2530;nomes;0,40234004880946966
2531;nordeste;-0,5199657316225368
2532;normas;6,426777205128373e-05
2533;noroeste;0,1357914585757928
2534;nortistas;0,0
2535;nota;-0,0
2536;notas;0,009542938938958556
2537;noticia;-0,0
2538;notícia;0,05903235359307473
2539;notícias;0,0
2540;nove;-0,15151534535275643
2541;novecentos;-0,0277190643931564
2542;novel;-0,0
2543;novenas;0,03895957297222738
2544;noventa;-0,009212692281442844
2545;novidade;0,05230893282570595
2546;nuar;-0,0
2547;nucleo;0,0
2548;numero;-0,015709932773734645
2549;nºs;0,0
2550;níveis;-0,0
2551;nível;-0,012061560053666768
2552;núcleo;0,2665569825068413
2553;núcleos;0,2638140164472072
2554;número;0,12623101154149574
2555;números;-0,07912054509174082
2556;obediência;0,0
2557;objetivo;0,0
2558;objetivos;0,0
2559;objeto;-0,10879815929202795
2560;objetos;-0,055819432621744824
2561;obra;0,34438209311817064
2562;obras;0,0
2563;obrigação;-0,05454626069525819
2564;observação;-0,039983460537307794
2565;obstáculo;-0,0
2566;obstáculos;-0,0
2567;obtenção;0,0
2568;ocasião;-0,0727065839238363
2569;ocasiões;0,0
2570;oceano;-0,1461892272276697
2571;ocorrência;0,010753267575149897
2572;ocupantes;0,10910211808214264
2573;ocupação;0,08969422286664534
2574;ocupações;0,0
2575;oeste;0,16649546308699117
2576;oferta;0,0
2577;oficiais;0,056147438296480154
2578;oficina;0,10363261162292356
2579;oficinas;0,1878560237876081
2580;ofício;0,10436373658316653
2581;ofícios;-0,054626968320901796
2582;oitenta;-0,09189278925041089
2583;oiticica;-0,0324549635512662
2584;oito;-0,0
2585;olaria;0,0
2586;olarias;0,0
2587;olericultura;-0,0
2588;olho;-0,102124021001928
2589;olhos;0,0
2590;oliveira;0,0
2591;onda;0,03790974964892219
2592;onze;0,020635442190541385
2593;onça;-0,0
2594;onças;-0,0
2595;operação;0,02549399800277729
2596;operações;-0,0
2597;operários;0,09324971287950298
2598;opinião;0,008227034185923717
2599;oportunidade;0,0
2600;oportunidades;0,0
2601;oposição;-0,0
2602;opressão;0,0
2603;opulência;-0,08342474567952421
2604;opção;0,13252064419336562
2605;opções;-0,0316071542593239
2606;orador;-0,05475162234959371
2607;orago;0,0
2608;oratório;0,2688358718527095
2609;oração;-0,0
2610;orações;0,0
2611;ordem;-0,0
2612;ordens;-0,09484838308822928
2613;organizador;0,0034358462118579485
2614;organização;0,0
2615;orgulho;-0,0035307841009034014
2616;orientação;-0,30593802705846884
2617;origens;-0,0
2618;originais;-0,0
2619;original;0,1907453784445619
2620;originárias;0,2430315929045318
2621;orla;0,019740968283103604
2622;ouro;0,227122569707305
2623;outeiro;0,0
2624;outubro;0,0
2625;ouvidor;0,0037864686669844645
2626;ovelhas;-0,0
2627;ovinos;0,0
2628;ovos;-0,0
2629;oásis;-0,020879632375528177
2630;pacas;-0,0
2631;pacificação;-0,03523041702215922
2632;padaria;0,0
2633;padre;-0,1553887559775721
2634;padres;-0,0
2635;padroeira;-0,2742703294367905
2636;padroeiro;-0,1625132933911555
2637;padroeiros;0,0
2638;padrão;0,013501852548108682
2639;padrões;0,0
2640;pagamento;0,30737449150228924
2641;pai;-0,14069296157757652
2642;paiol;-0,0
2643;pais;-0,0
2644;paisagem;0,026202567537483543
2645;paisagens;-0,0
2646;palavra;0,2048985736395048
2647;palavras;0,1094748771608113
2648;palco;0,11066907672293856
2649;palha;-0,0
2650;palhas;-0,16027173897307043
2651;palhoça;-0,0
2652;palhoças;-0,03408936929805491
2653;palmeira;-0,08217612175816122
2654;palmeiras;-0,06211667486540621
2655;palmito;-0,0
2656;pampas;0,03173353606990952
2657;panelas;-0,07988992163700741
2658;pano;-0,0
2659;panorama;0,12477603485023855
2660;pantanal;-0,0
2661;papagaio;-0,0
2662;papagaios;0,0
2663;papel;0,5438947383027841
2664;par;0,11982233260135948
2665;paradeiro;0,0
2666;paragem;0,37114146610350984
2667;paragens;-0,15302245089535993
2668;paraibanos;-0,0
2669;paralelo;-0,0
2670;paralisação;-0,06494548636865673
2671;paraná;0,18077902836228246
2672;paraíso;0,0
2673;parcela;-0,0
2674;parcelamento;0,0
2675;parcelas;-0,0
2676;parceria;0,021072807852509777
2677;paredes;0,014540743928906977
2678;paredão;0,0
2679;parente;0,0
2680;parentes;-0,0504152951623208
2681;parentesco;0,06638022265711578
2682;paroquia;-0,0
2683;paroquianos;0,11030045521571706
2684;parque;0,0
2685;parte;0,28340902760084946
2686;partes;0,13396822361188546
2687;participante;0,0
2688;participantes;0,0
2689;participação;-0,15176153995874972
2690;partido;0,0
2691;partidos;-0,0
2692;partidários;-0,0
2693;pará;0,0
2694;paróquia;-0,0008100547062610564
2695;passageiros;0,0
2696;passagem;-0,0
2697;passagens;0,07474191348187664
2698;passeio;0,0
2699;passeios;0,0
2700;passo;0,18158847415818688
2701;passos;0,0
2702;pastagem;-0,0
2703;pastagens;0,07476336760742151
2704;pasto;0,04035064910137419
2705;pastor;0,0
2706;pastoral;-0,1523755540613468
2707;pastoreio;-0,0
2708;pastoril;-0,13787681587625522
2709;pastos;-0,0
2710;patente;0,0
2711;patos;-0,0
2712;patriarca;-0,13433184980266816
2713;patrimonio;-0,0
2714;patrimônio;0,2619448230355187
2715;patrimônios;-0,0
2716;patrocínio;0,06261137465751823
2717;patrono;-0,0
2718;patrício;-0,049115100846300476
2719;patrões;-0,0
2720;pau;0,33687319577013713
2721;paulistas;0,6537050309707801
2722;paulo;0,42340868278645993
2723;paus;-0,030943581228735053
2724;pavilhão;0,0
2725;pavimentação;-0,14067558083480214
2726;paz;0,0
2727;país;0,3752730748241078
2728;países;0,23324048691361776
2729;pecuarista;0,04594602302358879
2730;pecuaristas;0,003885702317914195
2731;peculiaridades;0,0
2732;pecuária;0,0
2733;pedaço;-0,0464252425668058
2734;pedaços;-0,0
2735;pedestres;0,0
2736;pedidos;-0,0
2737;pedra;-0,17984180939288485
2738;pedras;-0,3078990878853823
2739;pedreira;-0,0
2740;pedreiras;0,06820659334179842
2741;pedreiro;-0,09032472543409244
2742;pedreiros;-0,0
2743;pedro;0,0
2744;peixe;0,028210724223584317
2745;peixes;-0,059775236881968154
2746;pele;-0,0
2747;peles;-0,0644591514009024
2748;pelourinho;0,11605347360419244
2749;pena;-0,0
2750;penas;0,0
2751;penetração;-0,3170467195303036
2752;penetrações;-0,14373104084888905
2753;pensamento;-0,0
2754;pensão;0,08755098335234003
2755;pensões;0,0
2756;península;0,04781925441258746
2757;pepitas;-0,0
2758;per;-0,0
2759;percurso;-0,02761435637292545
2760;perda;0,0
2761;pereira;-0,0347010555953368
2762;perfil;0,0019201998015393248
2763;perfuração;0,08713272286507036
2764;periferia;-0,0
2765;perigo;-0,0
2766;perigos;-0,0
2767;permanência;-0,04516969084355487
2768;permissão;0,003379894598829055
2769;permuta;0,0
2770;pernambucanas;0,0
2771;pernambucano;-0,04460711213760923
2772;pernambucanos;0,0
2773;pernoite;0,08321387621674044
2774;peroba;0,019035287866622792
2775;perseguição;-0,04380308850236622
2776;perseguições;-0,012929024440096274
2777;personagem;0,03684672923755981
2778;personagens;0,0
2779;personalidade;0,0
2780;personalidades;0,0
2781;perspectiva;-0,0
2782;perspectivas;0,1316627268421529
2783;pertences;0,0
2784;perímetro;0,0017625364781454096
2785;períodos;0,17434852171997353
2786;pesca;0,01088185097944297
2787;pescador;-0,0
2788;pescadores;0,06725988480596334
2789;peso;0,0259190272395112
2790;pesquisa;0,028854323476305888
2791;pesquisador;0,0
2792;pesquisadores;0,0
2793;pesquisas;0,11824886727714555
2794;pessoa;0,0
2795;pessoal;-0,0
2796;pessoas;0,010877050943479315
2797;peste;-0,0
2798;petição;0,18536619576002114
2799;petróleo;0,10292189932389775
2800;peça;-0,03333493322285497
2801;peças;-0,0
2802;peões;0,03979705757712573
2803;pfl;-0,0
2804;pia;-0,0
2805;piauiense;-0,0
2806;pib;-0,03875175781887638
2807;picadas;0,6499930947848858
2808;picadão;0,0
2809;pico;0,0
2810;piedade;-0,019840768351083123
2811;pilar;0,0
2812;piloto;-0,0
2813;pilão;-0,07485061510178927
2814;pimenta;-0,018686780295940456
2815;pinga;0,38476568652462073
2816;pinhais;0,0111504338361263
2817;pinheirais;0,09229561617944
2818;pinheiro;0,11679402682996204
2819;pinheiros;0,46386935735822754
2820;pinho;0,06031541835632349
2821;pinhão;0,0
2822;pintura;0,0
2823;pinturas;0,03833842715301876
2824;pinus;0,0
2825;pioneirismo;0,0
2826;pioneiro;0,3485834408281412
2827;pioneiros;0,2063490106652538
2828;pique;0,2778577420716485
2829;piranga;-0,06574174903309495
2830;pirataria;0,043910626928054766
2831;piratas;0,11266244528020808
2832;piscicultura;-0,0
2833;piscina;-0,0
2834;piscinas;0,06008335525298042
2835;pista;0,07794307946429678
2836;placa;0,19420703621131355
2837;plagas;0,0
2838;planalto;0,0914871948920296
2839;planaltos;0,0
2840;planejamento;0,0
2841;plano;0,13118278341116232
2842;planos;0,2187045828853477
2843;planta;-0,11997874981110022
2844;plantas;-0,0
2845;plantação;0,052197589480273004
2846;plantações;0,29783633109639257
2847;plantio;-0,04650954617613658
2848;plantios;-0,048232082707433545
2849;planície;-0,06891172245663615
2850;planícies;-0,0
2851;plebiscito;0,14064219386770707
2852;pleito;-0,010702836021039087
2853;plural;-0,0
2854;plástico;-0,0
2855;pmdb;0,14039094395601925
2856;pnud;0,0
2857;poaia;-0,0
2858;pobreza;0,0
2859;poder;0,0
2860;poderes;0,09214715333937475
2861;poeta;0,12045843178584907
2862;polenta;0,0
2863;policial;0,19712850377796642
2864;policiamento;-0,0
2865;policultura;0,03775311814116459
2866;polis;0,047935091505914636
2867;polo;0,0
2868;poloneses;0,32342422453098574
2869;polêmica;-0,1543359320523836
2870;polícia;-0,18865493277462456
2871;política;-0,3818409994204974
2872;políticas;0,20126892492372211
2873;político;0,0964939078160046
2874;políticos;-0,22619849872877335
2875;pomeranos;-0,0
2876;ponta;0,2502257029657783
2877;pontas;0,20158808415865215
2878;ponte;0,1221879756464767
2879;pontes;-0,0
2880;ponto;0,014519160913530291
2881;pontos;-0,19980421588694403
2882;popularidade;-0,009840508846334499
2883;populações;0,0
2884;porco;-0,017669358531567026
2885;porcos;0,0
2886;porta;0,02939760309416088
2887;portaria;-0,02022895377113498
2888;portas;0,0
2889;porte;-0,17552836145463016
2890;porteira;0,19123268349835498
2891;porto;0,19677761608097263
2892;portos;0,0956156109415336
2893;portugueses;-0,24315571386079532
2894;português;-0,08557543791893518
2895;porção;0,06463351280893086
2896;porções;0,051201403537890273
2897;posição;0,1411383848793665
2898;posições;0,0
2899;posse;0,23587414341987034
2900;posseiro;-0,03559309388894346
2901;posseiros;-0,012724866196888507
2902;posses;-0,16031392265158217
2903;possessões;0,0
2904;possibilidade;0,04957727306723233
2905;possibilidades;0,07730902233709556
2906;possuidor;-0,0
2907;possuidora;-0,0845692854891226
2908;possuidores;-0,0
2909;postal;0,0
2910;postes;-0,0
2911;postos;-0,0
2912;postura;0,0
2913;potencial;0,0
2914;potencialidades;0,03072464196354933
2915;potiguaras;-0,11037198635136117
2916;potiguares;-0,0
2917;potência;0,0321173208140432
2918;pousada;0,08106853388351383
2919;pousadas;0,0
2920;pouso;0,050623914737041906
2921;pousos;0,2575424720418745
2922;povo;-0,06798538797068154
2923;povoado;-0,5910521188077773
2924;povoador;0,07537069177701514
2925;povoadora;0,0
2926;povoadores;0,15909871294010658
2927;povoados;-0,16940821906608253
2928;povoamento;-0,4190015292559422
2929;povoamentos;-0,0
2930;povoação;-0,4788252314633408
2931;povoações;-0,1414664650355873
2932;povos;0,07930881462121735
2933;poço;-0,0961561307350855
2934;poços;-0,0
2935;pracinhas;-0,0
2936;praias;-0,0
2937;prata;0,0
2938;pratos;-0,014484770668091071
2939;praxe;-0,08379943929340224
2940;prazo;-0,0
2941;prazos;0,0
2942;praça;0,3356661816976989
2943;praças;0,0
2944;precariedade;0,0
2945;prece;-0,0
2946;precipitação;-0,0
2947;precisão;-0,005107634887682637
2948;precursor;0,017998052890710693
2949;precursores;-0,0
2950;predicamento;0,0
2951;predominância;0,0
2952;predomínio;0,0
2953;prefeita;-0,0
2954;prefeito;-0,27448441645555716
2955;prefeitos;0,22125167679831265
2956;prefeitura;0,25699198186368694
2957;preferência;-0,06053248918000081
2958;prefixo;-0,009479908132723317
2959;pregações;-0,08058355270087557
2960;prejuízo;0,14307593780154776
2961;prejuízos;-0,09879040837608473
2962;preliminares;0,12660330287632202
2963;prendas;-0,0
2964;preocupação;0,03871969460823737
2965;preparativos;-0,0
2966;preparação;0,0
2967;preparo;0,0
2968;preposição;0,006777969633958619
2969;prerrogativas;0,1617547148375514
2970;presentes;-0,0
2971;presença;0,20239570222256645
2972;presenças;-0,0
2973;preservação;0,0
2974;presidência;-0,0
2975;pressão;0,0
2976;pressões;-0,022997989703165606
2977;prestação;0,016681642537852794
2978;prestígio;-0,12215076511410795
2979;presídio;-0,0
2980;pretensão;0,10708774486986239
2981;pretensões;0,0
